equipment_id,unit_id,equipment_type,category,manufacturer,acquisition_year,operational_status,condition,utilization_rate,last_maintenance_date,next_maintenance_date,downtime_days
E-01569,U-048,Communications,Power,Nova,2026,Operational,Good,34.8,2026-07-11,2026-09-16,25
E-01570,U-028,Generator,Command,Nova,2021,Operational,Fair,42.0,2026-05-08,2026-06-04,16
E-01571,U-030,Communications,Surveillance,Nova,2021,Limited,Fair,39.2,2025-07-18,2026-01-06,20
E-01572,U-034,Sensor,Surveillance,Orion,2019,Operational,Poor,65.3,2026-07-17,2026-10-24,24
E-01573,U-034,Generator,Power,Orion,2024,Maintenance,Good,98.6,2025-04-01,2025-09-13,21
E-01574,U-016,Generator,Surveillance,Orion,2019,Operational,Poor,31.5,2025-12-01,2026-05-27,17
E-01575,U-001,Aircraft,Mobility,Nova,2024,Operational,Fair,41.5,2026-01-23,2026-07-12,24
E-01576,U-025,Vehicle,Mobility,Nova,2023,Operational,Good,87.2,2026-06-16,2026-11-30,9
E-01577,U-016,Sensor,Surveillance,Apex,2017,Operational,Good,38.1,2025-09-30,2025-12-12,14
E-01578,U-032,Vehicle,Surveillance,Nova,2026,Limited,Good,36.3,2025-10-04,2026-02-06,31
E-01579,U-059,Generator,Surveillance,Nova,2018,Operational,Good,94.3,2026-06-18,2026-09-30,20
E-01580,U-038,Sensor,Surveillance,Nova,2025,Operational,Fair,86.1,2025-11-30,2026-04-16,32
E-01581,U-025,Vehicle,Power,Orion,2016,Limited,Poor,30.5,2025-01-03,2025-05-04,30
E-01582,U-042,Generator,Power,Apex,2021,Operational,Good,33.2,2025-09-25,2025-10-24,23
E-01583,U-027,Sensor,Power,Apex,2019,Operational,Fair,34.2,2025-09-19,2025-10-24,18
E-01584,U-010,Sensor,Surveillance,Orion,2022,Operational,Poor,28.0,2026-06-07,2026-09-29,8
E-01585,U-004,Vehicle,Mobility,Nova,2023,Operational,Fair,73.7,2025-11-30,2025-12-25,21
E-01586,U-027,Communications,Command,Orion,2023,Operational,Fair,24.0,2025-04-14,2025-05-26,16
E-01587,U-013,Aircraft,Surveillance,Orion,2021,Operational,Poor,99.6,2025-07-10,2025-09-15,31
E-01588,U-043,Communications,Command,Apex,2023,Operational,Good,20.1,2025-10-13,2025-11-12,32
E-01589,U-040,Vehicle,Mobility,Orion,2017,Operational,Good,68.3,2026-05-18,2026-10-20,17
E-01590,U-023,Aircraft,Surveillance,Orion,2024,Maintenance,Poor,21.7,2025-10-30,2025-12-22,30
E-01591,U-002,Aircraft,Surveillance,Apex,2016,Operational,Fair,37.2,2025-12-26,2026-05-23,12
E-01592,U-003,Sensor,Surveillance,Nova,2026,Operational,Poor,49.3,2025-01-07,2025-03-24,2
E-01593,U-028,Aircraft,Command,Apex,2016,Operational,Fair,64.0,2025-01-12,2025-05-28,18
E-01594,U-022,Vehicle,Power,Orion,2018,Operational,Good,23.5,2026-04-16,2026-07-07,5
E-01595,U-040,Generator,Command,Apex,2017,Operational,Fair,54.0,2026-03-31,2026-07-18,25
E-01596,U-055,Communications,Command,Orion,2016,Operational,Fair,97.4,2025-06-29,2025-10-13,32
E-01597,U-002,Generator,Surveillance,Orion,2020,Operational,Fair,32.0,2025-05-30,2025-10-13,8
E-01598,U-058,Sensor,Surveillance,Nova,2015,Operational,Good,56.4,2025-09-05,2025-12-14,7
E-01599,U-001,Sensor,Surveillance,Apex,2021,Operational,Poor,20.2,2025-12-31,2026-05-18,4
E-01600,U-050,Vehicle,Mobility,Orion,2022,Operational,Poor,67.9,2025-07-02,2025-09-06,15
E-01601,U-024,Communications,Command,Apex,2025,Operational,Fair,41.8,2026-08-12,2026-11-12,20
E-01602,U-006,Sensor,Mobility,Orion,2024,Operational,Fair,35.1,2025-12-05,2026-01-21,33
E-01603,U-015,Generator,Command,Orion,2025,Operational,Fair,53.0,2025-06-01,2025-11-03,21
E-01604,U-041,Aircraft,Mobility,Apex,2026,Operational,Good,44.4,2025-04-24,2025-05-30,20
E-01605,U-046,Aircraft,Mobility,Orion,2016,Operational,Good,68.5,2026-07-12,2026-09-18,18
E-01606,U-026,Communications,Surveillance,Apex,2018,Operational,Good,45.3,2025-09-11,2026-01-03,19
E-01607,U-013,Vehicle,Power,Apex,2021,Maintenance,Fair,38.7,2025-02-24,2025-07-08,2
E-01608,U-041,Sensor,Mobility,Nova,2019,Operational,Fair,24.9,2025-04-09,2025-06-15,21
E-01609,U-046,Communications,Command,Nova,2024,Operational,Poor,57.7,2026-07-20,2026-12-01,34
E-01610,U-024,Vehicle,Surveillance,Orion,2024,Operational,Fair,50.0,2026-06-26,2026-10-14,6
E-01611,U-032,Communications,Mobility,Nova,2016,Operational,Good,74.9,2026-07-31,2026-11-20,5
E-01612,U-050,Communications,Command,Nova,2025,Operational,Good,59.1,2026-07-16,2026-09-28,24
E-01613,U-019,Aircraft,Power,Nova,2019,Maintenance,Good,50.9,2025-01-29,2025-05-04,22
E-01614,U-053,Aircraft,Command,Orion,2022,Operational,Good,73.1,2025-12-09,2026-04-05,23
E-01615,U-001,Communications,Mobility,Orion,2023,Operational,Poor,45.6,2026-02-06,2026-04-04,11
E-01616,U-029,Communications,Surveillance,Apex,2017,Operational,Poor,72.6,2026-08-18,2026-09-23,7
E-01617,U-036,Vehicle,Mobility,Apex,2024,Operational,Good,54.9,2026-06-09,2026-06-29,4
E-01618,U-038,Vehicle,Mobility,Nova,2022,Operational,Good,23.9,2026-08-09,2026-10-18,8
E-01619,U-032,Aircraft,Mobility,Orion,2025,Operational,Poor,75.2,2025-06-22,2025-11-07,29
E-01620,U-053,Vehicle,Mobility,Orion,2025,Maintenance,Poor,57.1,2026-05-23,2026-09-18,32
E-01621,U-009,Aircraft,Power,Orion,2025,Operational,Poor,81.8,2025-04-18,2025-10-08,25
E-01622,U-020,Sensor,Surveillance,Apex,2025,Operational,Fair,96.9,2025-01-29,2025-05-21,24
E-01623,U-045,Communications,Mobility,Orion,2016,Operational,Good,49.5,2025-06-21,2025-09-10,29
E-01624,U-052,Aircraft,Command,Orion,2015,Operational,Good,59.7,2026-06-28,2026-08-14,27
E-01625,U-030,Sensor,Surveillance,Apex,2020,Operational,Poor,29.7,2026-06-22,2026-08-14,7
E-01626,U-032,Aircraft,Surveillance,Orion,2022,Maintenance,Fair,68.6,2025-09-26,2026-01-19,21
E-01627,U-042,Communications,Command,Orion,2021,Limited,Poor,66.3,2025-11-11,2026-03-31,7
E-01628,U-012,Vehicle,Mobility,Nova,2018,Operational,Good,75.8,2025-05-29,2025-08-22,27
E-01629,U-041,Sensor,Surveillance,Apex,2024,Operational,Good,65.5,2025-06-02,2025-11-18,12
E-01630,U-014,Vehicle,Command,Nova,2016,Operational,Good,81.2,2025-09-02,2026-01-22,35
E-01631,U-014,Sensor,Command,Nova,2026,Operational,Poor,82.6,2025-11-25,2026-03-20,14
E-01632,U-016,Communications,Surveillance,Nova,2017,Operational,Good,30.9,2025-12-06,2026-03-06,35
E-01633,U-032,Aircraft,Mobility,Apex,2017,Operational,Poor,32.6,2026-05-07,2026-10-25,12
E-01634,U-019,Sensor,Command,Nova,2017,Operational,Good,31.0,2025-05-06,2025-07-21,5
E-01635,U-029,Sensor,Power,Apex,2018,Maintenance,Poor,72.1,2026-06-07,2026-10-17,23
E-01636,U-054,Generator,Surveillance,Nova,2025,Operational,Fair,78.0,2025-11-20,2026-05-03,5
E-01637,U-030,Vehicle,Command,Nova,2019,Operational,Good,44.1,2025-07-28,2025-11-06,13
E-01638,U-023,Vehicle,Mobility,Nova,2020,Operational,Fair,48.1,2026-05-30,2026-11-16,9
E-01639,U-058,Vehicle,Power,Nova,2015,Maintenance,Poor,83.0,2025-06-11,2025-10-06,23
E-01640,U-029,Communications,Power,Apex,2018,Operational,Poor,28.0,2026-03-04,2026-08-08,24
E-01641,U-057,Aircraft,Power,Orion,2015,Maintenance,Fair,65.8,2025-01-05,2025-04-04,14
E-01642,U-050,Vehicle,Mobility,Nova,2016,Operational,Good,44.0,2025-09-30,2026-02-21,30
E-01643,U-017,Generator,Command,Apex,2015,Operational,Good,88.1,2025-12-24,2026-01-31,32
E-01644,U-035,Communications,Command,Nova,2024,Operational,Good,49.6,2025-04-27,2025-08-07,13
E-01645,U-034,Vehicle,Mobility,Apex,2020,Operational,Poor,60.0,2026-05-30,2026-08-06,19
E-01646,U-030,Vehicle,Mobility,Orion,2019,Operational,Poor,32.9,2026-02-10,2026-04-18,19
E-01647,U-054,Generator,Surveillance,Apex,2015,Operational,Good,96.9,2025-11-28,2026-02-15,21
E-01648,U-046,Aircraft,Command,Apex,2025,Operational,Good,65.6,2026-02-03,2026-02-24,31
E-01649,U-054,Communications,Power,Apex,2019,Operational,Fair,50.6,2026-04-01,2026-05-06,21
E-01650,U-054,Vehicle,Mobility,Orion,2015,Operational,Good,94.1,2026-04-29,2026-09-30,4
E-01651,U-004,Generator,Mobility,Orion,2018,Maintenance,Fair,30.7,2026-08-15,2026-11-09,5
E-01652,U-048,Communications,Command,Orion,2025,Operational,Good,59.0,2025-01-01,2025-05-03,4
E-01653,U-025,Aircraft,Power,Orion,2019,Limited,Poor,86.4,2025-02-12,2025-07-17,21
E-01654,U-018,Communications,Command,Orion,2021,Operational,Fair,78.5,2025-07-16,2025-08-08,8
E-01655,U-034,Generator,Surveillance,Nova,2020,Operational,Poor,29.3,2025-03-10,2025-09-02,6
E-01656,U-043,Aircraft,Command,Nova,2015,Operational,Poor,46.3,2026-04-30,2026-08-05,11
E-01657,U-011,Vehicle,Mobility,Nova,2019,Operational,Good,65.6,2026-08-22,2027-02-13,17
E-01658,U-033,Vehicle,Power,Apex,2016,Operational,Good,85.2,2025-10-25,2026-02-14,25
E-01659,U-058,Vehicle,Power,Apex,2021,Operational,Fair,32.3,2026-08-18,2026-10-07,10
E-01660,U-053,Sensor,Power,Apex,2017,Operational,Good,69.5,2025-04-21,2025-09-17,19
E-01661,U-045,Aircraft,Surveillance,Orion,2020,Operational,Poor,43.8,2026-03-23,2026-04-30,34
E-01662,U-010,Aircraft,Mobility,Apex,2025,Maintenance,Fair,56.6,2025-07-11,2025-10-22,6
E-01663,U-059,Generator,Mobility,Orion,2018,Operational,Good,77.5,2025-11-16,2026-04-28,1
E-01664,U-058,Communications,Mobility,Nova,2020,Operational,Good,37.4,2025-04-11,2025-07-31,25
E-01665,U-054,Communications,Power,Apex,2023,Limited,Fair,94.7,2025-06-24,2025-07-17,8
E-01666,U-010,Communications,Surveillance,Orion,2016,Operational,Poor,39.4,2026-02-09,2026-04-10,0
E-01667,U-009,Generator,Command,Apex,2023,Operational,Fair,55.3,2025-09-10,2025-10-10,28
E-01668,U-031,Generator,Command,Nova,2026,Operational,Good,72.1,2025-01-31,2025-07-21,34
E-01669,U-032,Sensor,Power,Apex,2023,Operational,Poor,90.1,2026-02-09,2026-07-06,31
E-01670,U-056,Vehicle,Surveillance,Nova,2020,Operational,Good,83.5,2025-03-18,2025-04-20,1
E-01671,U-016,Generator,Mobility,Apex,2026,Operational,Poor,85.2,2025-02-06,2025-07-29,31
E-01672,U-059,Sensor,Command,Orion,2019,Operational,Good,54.6,2025-10-18,2026-01-20,4
E-01673,U-028,Aircraft,Command,Orion,2021,Limited,Poor,96.3,2025-08-01,2025-10-19,35
E-01674,U-021,Aircraft,Mobility,Nova,2017,Operational,Poor,66.1,2025-08-13,2025-12-08,12
E-01675,U-043,Aircraft,Surveillance,Nova,2015,Operational,Fair,90.8,2026-04-16,2026-05-16,17
E-01676,U-012,Sensor,Command,Apex,2023,Operational,Poor,68.2,2025-12-27,2026-06-13,15
E-01677,U-005,Aircraft,Command,Nova,2016,Operational,Poor,35.3,2026-03-13,2026-06-04,19
E-01678,U-046,Generator,Mobility,Orion,2025,Maintenance,Good,59.6,2025-02-28,2025-06-23,0
E-01679,U-047,Generator,Power,Nova,2024,Limited,Poor,69.0,2026-07-19,2026-11-18,12
E-01680,U-051,Sensor,Surveillance,Nova,2021,Operational,Good,81.5,2026-04-13,2026-07-02,34
E-01681,U-060,Aircraft,Power,Apex,2024,Operational,Fair,64.2,2025-11-30,2026-03-21,17
E-01682,U-048,Generator,Power,Orion,2016,Operational,Good,85.4,2025-06-16,2025-08-23,2
E-01683,U-048,Generator,Power,Apex,2024,Operational,Fair,36.7,2025-03-10,2025-06-28,7
E-01684,U-059,Aircraft,Surveillance,Orion,2019,Operational,Fair,28.6,2025-01-27,2025-04-15,27
E-01685,U-015,Aircraft,Mobility,Orion,2026,Operational,Good,40.1,2025-12-31,2026-05-25,15
E-01686,U-032,Communications,Power,Apex,2021,Operational,Poor,58.9,2025-05-25,2025-10-20,29
E-01687,U-056,Communications,Command,Nova,2023,Operational,Good,31.2,2025-07-23,2025-09-01,28
E-01688,U-005,Communications,Power,Orion,2025,Limited,Fair,79.3,2026-08-07,2026-11-16,8
E-01689,U-053,Communications,Surveillance,Nova,2020,Operational,Poor,53.8,2025-03-14,2025-08-08,13
E-01690,U-005,Aircraft,Command,Apex,2016,Operational,Good,99.7,2025-11-10,2026-04-07,25
E-01691,U-011,Sensor,Power,Nova,2019,Operational,Poor,86.4,2025-02-25,2025-03-23,15
E-01692,U-053,Aircraft,Mobility,Apex,2026,Limited,Fair,43.8,2025-04-08,2025-08-01,5
E-01693,U-044,Communications,Mobility,Nova,2017,Operational,Fair,26.1,2025-02-15,2025-05-10,1
E-01694,U-035,Vehicle,Command,Nova,2019,Operational,Fair,25.0,2026-04-04,2026-09-11,30
E-01695,U-035,Communications,Mobility,Orion,2024,Maintenance,Poor,65.9,2025-07-16,2025-08-07,13
E-01696,U-043,Generator,Command,Nova,2019,Operational,Poor,59.6,2025-01-22,2025-04-06,13
E-01697,U-020,Vehicle,Mobility,Orion,2020,Operational,Good,89.7,2025-05-13,2025-06-07,18
E-01698,U-054,Vehicle,Mobility,Nova,2019,Operational,Good,35.9,2025-01-02,2025-03-23,21
E-01699,U-024,Aircraft,Power,Apex,2015,Operational,Poor,57.8,2026-04-12,2026-06-08,8
E-01700,U-044,Sensor,Surveillance,Apex,2025,Operational,Good,59.1,2026-01-01,2026-02-09,33
E-01701,U-052,Aircraft,Surveillance,Nova,2023,Limited,Fair,59.3,2026-08-20,2027-01-08,28
E-01702,U-059,Communications,Surveillance,Orion,2025,Operational,Good,30.3,2025-03-07,2025-05-20,34
E-01703,U-006,Communications,Surveillance,Nova,2025,Limited,Good,23.3,2026-08-11,2027-01-07,30
E-01704,U-015,Generator,Mobility,Nova,2019,Operational,Fair,47.3,2025-10-09,2026-03-06,26
E-01705,U-060,Sensor,Command,Orion,2016,Limited,Poor,64.4,2025-03-28,2025-04-24,31
E-01706,U-038,Vehicle,Command,Nova,2025,Operational,Good,47.8,2025-11-16,2026-04-09,20
E-01707,U-033,Aircraft,Mobility,Nova,2025,Operational,Fair,39.1,2025-07-17,2025-11-14,8
E-01708,U-003,Generator,Command,Apex,2024,Operational,Good,55.8,2025-10-13,2026-03-26,20
E-01709,U-017,Communications,Power,Orion,2022,Operational,Good,31.2,2026-02-25,2026-03-30,29
E-01710,U-041,Communications,Surveillance,Nova,2025,Operational,Fair,34.9,2025-12-30,2026-04-17,22
E-01711,U-044,Communications,Power,Orion,2019,Operational,Good,56.0,2025-12-11,2026-05-12,26
E-01712,U-030,Aircraft,Command,Nova,2026,Maintenance,Poor,30.8,2026-05-31,2026-07-17,2
E-01713,U-048,Communications,Mobility,Orion,2015,Operational,Poor,44.8,2026-04-12,2026-05-19,7
E-01714,U-051,Sensor,Mobility,Nova,2022,Operational,Fair,73.5,2025-10-30,2026-04-05,0
E-01715,U-058,Vehicle,Power,Nova,2021,Operational,Fair,58.7,2025-04-08,2025-09-08,26
E-01716,U-017,Sensor,Command,Orion,2019,Operational,Fair,24.7,2025-06-02,2025-08-27,35
E-01717,U-027,Vehicle,Mobility,Apex,2023,Maintenance,Fair,57.3,2025-03-26,2025-04-18,14
E-01718,U-016,Sensor,Mobility,Nova,2019,Operational,Poor,43.5,2025-12-01,2025-12-28,29
E-01719,U-016,Sensor,Surveillance,Nova,2024,Operational,Poor,90.0,2025-11-12,2026-02-05,3
E-01720,U-049,Generator,Command,Nova,2016,Operational,Fair,55.4,2025-02-28,2025-08-19,32
E-01721,U-060,Sensor,Command,Orion,2022,Operational,Good,42.6,2025-09-25,2026-02-27,7
E-01722,U-007,Vehicle,Surveillance,Orion,2018,Operational,Good,39.8,2025-03-02,2025-05-28,22
E-01723,U-045,Vehicle,Mobility,Apex,2022,Operational,Fair,67.6,2026-01-16,2026-06-06,3
E-01724,U-002,Communications,Surveillance,Orion,2018,Operational,Poor,87.4,2025-10-05,2026-01-23,24
E-01725,U-052,Vehicle,Power,Apex,2021,Maintenance,Good,45.2,2025-10-31,2025-12-29,13
E-01726,U-008,Generator,Mobility,Nova,2016,Operational,Good,67.3,2025-12-11,2026-01-06,8
E-01727,U-002,Sensor,Mobility,Apex,2026,Operational,Fair,72.0,2025-01-12,2025-03-25,3
E-01728,U-051,Communications,Command,Apex,2025,Operational,Fair,41.2,2026-01-05,2026-05-13,28
E-01729,U-042,Communications,Power,Nova,2017,Operational,Fair,82.0,2026-01-10,2026-03-01,7
E-01730,U-054,Generator,Power,Orion,2026,Operational,Good,53.0,2025-04-22,2025-06-02,34
E-01731,U-018,Communications,Surveillance,Orion,2023,Operational,Good,52.1,2025-11-19,2026-01-10,23
E-01732,U-004,Generator,Power,Apex,2017,Limited,Good,30.7,2025-04-20,2025-08-06,35
E-01733,U-024,Aircraft,Mobility,Nova,2018,Operational,Poor,78.9,2025-12-23,2026-06-21,21
E-01734,U-057,Aircraft,Mobility,Orion,2015,Operational,Fair,45.3,2026-06-05,2026-10-30,32
E-01735,U-006,Generator,Power,Orion,2017,Maintenance,Fair,34.5,2025-08-05,2025-12-24,31
E-01736,U-032,Generator,Power,Nova,2021,Maintenance,Fair,83.5,2025-09-17,2025-12-08,2
E-01737,U-020,Vehicle,Mobility,Orion,2015,Operational,Fair,65.5,2025-10-17,2026-03-16,8
E-01738,U-025,Sensor,Command,Nova,2025,Operational,Fair,49.1,2026-07-14,2026-11-04,13
E-01739,U-032,Aircraft,Power,Nova,2019,Maintenance,Poor,84.4,2025-08-22,2025-09-16,6
E-01740,U-009,Generator,Mobility,Orion,2017,Operational,Fair,40.3,2025-01-23,2025-05-13,12
E-01741,U-039,Vehicle,Surveillance,Apex,2024,Operational,Poor,88.4,2025-02-14,2025-05-01,9
E-01742,U-054,Vehicle,Surveillance,Nova,2017,Operational,Fair,96.2,2026-04-25,2026-08-15,6
E-01743,U-046,Communications,Mobility,Nova,2021,Maintenance,Good,37.4,2025-10-31,2026-02-23,3
E-01744,U-042,Generator,Command,Nova,2025,Operational,Poor,60.7,2026-08-22,2027-01-24,16
E-01745,U-018,Aircraft,Power,Apex,2025,Operational,Good,54.2,2026-04-16,2026-09-10,16
E-01746,U-037,Generator,Power,Nova,2026,Operational,Poor,91.7,2025-09-26,2026-03-24,22
E-01747,U-054,Vehicle,Command,Orion,2026,Maintenance,Good,78.1,2026-06-04,2026-10-28,18
E-01748,U-044,Vehicle,Command,Apex,2017,Operational,Poor,42.4,2026-03-26,2026-04-21,10
E-01749,U-014,Communications,Surveillance,Orion,2016,Operational,Fair,52.7,2026-02-08,2026-05-08,1
E-01750,U-050,Generator,Surveillance,Orion,2025,Operational,Fair,27.9,2025-02-11,2025-04-13,35
E-01751,U-025,Vehicle,Mobility,Apex,2020,Operational,Good,95.0,2026-06-01,2026-07-24,34
E-01752,U-046,Sensor,Power,Nova,2025,Operational,Fair,67.0,2025-02-08,2025-04-12,33
E-01753,U-046,Sensor,Surveillance,Orion,2019,Operational,Good,36.5,2026-03-29,2026-06-10,20
E-01754,U-045,Communications,Surveillance,Apex,2026,Operational,Good,77.2,2025-08-11,2026-01-11,13
E-01755,U-039,Communications,Mobility,Orion,2016,Operational,Good,21.0,2026-08-16,2026-12-11,0
E-01756,U-032,Vehicle,Power,Apex,2025,Maintenance,Poor,40.1,2025-06-19,2025-11-19,24
E-01757,U-057,Communications,Surveillance,Apex,2020,Operational,Fair,58.1,2025-12-18,2026-02-04,1
E-01758,U-023,Aircraft,Command,Apex,2023,Operational,Fair,37.8,2025-01-05,2025-06-19,23
E-01759,U-004,Communications,Surveillance,Orion,2018,Maintenance,Good,98.6,2025-08-03,2026-01-26,30
E-01760,U-013,Generator,Power,Apex,2017,Operational,Poor,75.2,2025-03-29,2025-07-22,1
E-01761,U-034,Aircraft,Mobility,Apex,2024,Operational,Good,57.8,2026-02-26,2026-05-01,1
E-01762,U-036,Communications,Mobility,Nova,2024,Maintenance,Fair,47.8,2025-03-29,2025-06-19,20
E-01763,U-037,Communications,Command,Apex,2016,Operational,Fair,84.9,2025-02-08,2025-08-06,33
E-01764,U-047,Vehicle,Surveillance,Orion,2022,Maintenance,Poor,22.4,2025-12-26,2026-02-26,12
E-01765,U-001,Aircraft,Mobility,Orion,2015,Limited,Poor,42.6,2026-06-23,2026-07-30,29
E-01766,U-022,Generator,Mobility,Apex,2015,Operational,Good,55.5,2025-06-23,2025-12-20,34
E-01767,U-028,Aircraft,Surveillance,Orion,2020,Maintenance,Poor,63.3,2025-12-24,2026-01-14,21
E-01768,U-037,Generator,Mobility,Orion,2024,Operational,Fair,34.1,2025-11-07,2026-01-29,25
E-01769,U-027,Communications,Surveillance,Apex,2023,Operational,Fair,96.4,2026-02-07,2026-03-25,34
E-01770,U-059,Communications,Mobility,Orion,2018,Operational,Poor,64.3,2025-10-22,2026-02-01,2
E-01771,U-044,Communications,Mobility,Orion,2021,Operational,Fair,73.0,2026-02-15,2026-05-21,12
E-01772,U-055,Sensor,Surveillance,Orion,2019,Operational,Good,55.3,2025-04-20,2025-09-30,26
E-01773,U-037,Aircraft,Power,Orion,2019,Limited,Poor,26.0,2026-01-04,2026-02-15,3
E-01774,U-026,Communications,Surveillance,Orion,2016,Operational,Poor,55.8,2026-04-14,2026-07-03,28
E-01775,U-035,Sensor,Surveillance,Apex,2016,Operational,Good,42.3,2025-08-10,2025-10-23,7
E-01776,U-028,Aircraft,Command,Orion,2018,Operational,Fair,63.7,2025-12-31,2026-03-30,28
E-01777,U-001,Sensor,Command,Orion,2020,Operational,Good,84.1,2025-02-10,2025-06-24,23
E-01778,U-026,Aircraft,Command,Apex,2018,Operational,Poor,97.5,2026-03-19,2026-05-18,30
E-01779,U-014,Vehicle,Command,Orion,2021,Operational,Fair,99.2,2026-05-24,2026-07-01,9
E-01780,U-055,Vehicle,Power,Orion,2025,Operational,Poor,89.0,2025-01-05,2025-04-24,7
E-01781,U-024,Generator,Command,Orion,2021,Operational,Fair,21.6,2025-05-26,2025-11-10,34
E-01782,U-051,Sensor,Command,Orion,2025,Operational,Poor,23.7,2025-12-08,2026-02-18,1
E-01783,U-013,Communications,Surveillance,Orion,2025,Operational,Good,30.0,2025-03-16,2025-08-14,20
E-01784,U-028,Aircraft,Surveillance,Nova,2022,Limited,Good,78.9,2025-10-01,2025-11-01,27
E-01785,U-003,Generator,Surveillance,Apex,2019,Operational,Good,39.8,2026-05-26,2026-10-06,2
E-01786,U-004,Sensor,Power,Orion,2018,Operational,Fair,64.8,2025-03-23,2025-05-03,24
E-01787,U-016,Sensor,Command,Apex,2020,Limited,Fair,76.6,2026-04-15,2026-07-21,0
E-01788,U-048,Generator,Surveillance,Orion,2016,Operational,Poor,31.9,2025-09-19,2026-02-24,31
E-01789,U-020,Communications,Surveillance,Nova,2020,Operational,Good,70.2,2025-10-08,2025-12-31,6
E-01790,U-047,Sensor,Command,Orion,2018,Limited,Poor,40.7,2026-05-28,2026-11-10,11
E-01791,U-006,Communications,Command,Nova,2024,Operational,Poor,91.8,2025-05-20,2025-07-19,7
E-01792,U-021,Sensor,Mobility,Apex,2017,Operational,Poor,75.7,2025-01-15,2025-04-19,17
E-01793,U-033,Sensor,Surveillance,Orion,2016,Operational,Fair,86.4,2025-12-26,2026-03-24,7
E-01794,U-047,Sensor,Mobility,Orion,2020,Maintenance,Fair,63.8,2026-01-24,2026-04-13,5
E-01795,U-058,Generator,Power,Orion,2025,Operational,Fair,59.3,2026-02-16,2026-07-01,25
E-01796,U-060,Sensor,Surveillance,Orion,2019,Operational,Fair,97.8,2026-05-01,2026-06-01,35
E-01797,U-023,Aircraft,Power,Nova,2017,Operational,Poor,54.9,2025-01-09,2025-04-23,20
E-01798,U-060,Sensor,Power,Apex,2019,Operational,Poor,69.9,2025-03-14,2025-08-13,31
E-01799,U-034,Aircraft,Surveillance,Apex,2022,Operational,Fair,43.9,2026-07-26,2026-10-24,9
E-01800,U-011,Vehicle,Power,Nova,2015,Operational,Fair,91.2,2026-03-18,2026-05-20,34
